date,open,high,low,close,volume,Name,Return,Price_Range,Daily_Change,Relative_Change
2013-03-28,37.98,38,37.76,37.97,1961340,MMC,0.10545742156604046,0.240000000000002,-0.00999999999999801,-0.02632964718272252
2014-04-02,108,108.75,107.34,107.78,863479,HP,-0.36054358879541515,1.4099999999999966,-0.21999999999999886,-0.20370370370370264
2013-10-15,86.56,86.56,85.3956,85.5,4978743,PM,-1.372707348021684,1.1644000000000005,-1.0600000000000023,-1.2245841035120175
2013-11-04,69.09,69.3,68.56,68.97,425390,MKC,0.37840197933343783,0.7399999999999949,-0.12000000000000455,-0.1736864958749523
2013-11-08,77.23,79.15,77.11,79.11,2174189,EMN,2.9944017706027823,2.0400000000000063,1.8799999999999955,2.434287194095553
2015-01-27,102.37,105.41,101.43,104.11,1070645,XEC,1.0776699029126207,3.9799999999999898,1.7399999999999949,1.6997167138810148
2017-07-12,39.45,40.19,39.1701,40.17,2622573,NTAP,2.8154594317891,1.0198999999999998,0.7199999999999989,1.8250950570342175
2017-09-06,86.11,86.47,85.41,86.3,927640,FMC,0.7942069609904141,1.0600000000000023,0.18999999999999773,0.2206480083613956
2014-04-14,88.79,90.58,88.52,90.35,1941205,WDC,2.4260287949212116,2.0600000000000023,1.559999999999988,1.756954612005843
2015-05-26,178.1,178.84,176.525,177.88,1099448,HUM,-0.6256983240223489,2.3149999999999977,-0.21999999999999886,-0.12352610892756816
2016-04-19,74.07,74.13,72.71,72.9,433839,ALGN,-0.9914437050115305,1.4200000000000017,-1.1699999999999875,-1.5795868772782335
2015-08-11,209.95,210.19,206.37,207.5,258995,AMG,-2.0440919605343963,3.819999999999993,-2.4499999999999886,-1.166944510597756
2014-03-18,113.9,114.12,113.02,113.85,2501020,COST,0.34373347435219515,1.1000000000000085,-0.05000000000001137,-0.04389815627744633
2016-01-15,10.14,10.24,9.52,10.11,6972941,NRG,-3.5305343511450475,0.7200000000000006,-0.030000000000001137,-0.29585798816569164
2017-10-12,61.75,62.745,61.66,62.55,6179684,AIG,1.1481241914618268,1.0850000000000009,0.7999999999999972,1.2955465587044488
2015-06-30,74.19,74.67,73.66,74.1,7613254,MDT,1.091405184174621,1.0100000000000051,-0.09000000000000341,-0.12131014961585579
2016-06-22,57.55,57.92,57.14,57.16,2978949,FBHS,-0.7121764808059818,0.7800000000000011,-0.39000000000000057,-0.6776715899218081
2016-05-31,33.3,33.475,32.88,33.07,1500451,LKQ,-0.36155468514612066,0.5949999999999989,-0.22999999999999687,-0.6906906906906813
2016-12-06,180.78,182.14,179.13,180.11,1202041,SPG,-0.3595928302721716,3.009999999999991,-0.6699999999999875,-0.37061621860824623
2013-12-24,53.33,53.75,53.2,53.45,449263,HAS,0.5455229495861669,0.5499999999999972,0.12000000000000455,0.22501406337896973
2017-10-13,354.62,360.22,347.54,357.4,2710259,CHTR,0.47510612577661515,12.680000000000007,2.7799999999999727,0.7839377361682852
2014-07-10,38.37,39.02,38.24,38.93,1699305,NI,1.0906258114775427,0.7800000000000011,0.5600000000000023,1.459473547041966
2016-05-10,84.97,85.7,83.58,85.61,769813,VRSN,1.3136094674556207,2.1200000000000045,0.6400000000000006,0.7532070142403208
2014-11-06,545.5,546.885,540.97,542.04,1329604,GOOG,-0.7107268464243838,5.914999999999964,-3.4600000000000364,-0.6342804766269544
2016-09-01,61.65,61.9,61.16,61.89,1326702,DRI,0.40558079169370537,0.740000000000002,0.240000000000002,0.3892944038929473
2013-07-19,38.09,38.43,37.54,38.39,2912842,APH,0.5631958087753856,0.8900000000000006,0.29999999999999716,0.7876082961407118
2017-08-08,26.32,26.38,26.19,26.32,1891805,NI,-0.1517450682852775,0.18999999999999773,0,0
2014-04-28,35.67,35.73,34.93,35.36,1091254,XYL,-0.1412030499858717,0.7999999999999972,-0.3100000000000023,-0.8690776562938106
2015-11-30,56.85,57.04,56.6347,56.76,2632601,DFS,-0.158311345646444,0.4052999999999969,-0.09000000000000341,-0.158311345646444
2015-05-07,36.06,36.29,34.89,35.24,4086310,NFX,-2.2468793342579616,1.3999999999999986,-0.8200000000000003,-2.2739877981142547
2016-03-07,51.1,51.925,51,51.91,3122825,EMR,1.2680452594615657,0.9249999999999972,0.8099999999999952,1.5851272015655484
2015-12-18,77.38,77.67,74.33,74.71,4075322,CTXS,-3.798609322688647,3.3400000000000034,-2.6700000000000017,-3.4505040062031553
2014-10-13,26.165,26.515,25.785,25.82,44246702,CMCSA,-1.862409730140625,0.7300000000000004,-0.34499999999999886,-1.3185553219950272
2017-05-09,55.75,55.91,54.51,54.96,2434211,O,-1.2931034482758599,1.3999999999999986,-0.7899999999999991,-1.417040358744393
2016-06-22,45.2353,45.9804,44.7059,45.068600000000004,2780065,LEN,-0.3685175073449247,1.2745000000000033,-0.16669999999999874,-0.3685175073449247
2017-04-04,13.25,13.35,13.1,13.15,569526,NWS,-0.7547169811320728,0.25,-0.09999999999999964,-0.7547169811320728
2013-07-31,117.55,118.1,116.97,117.42,1925224,COST,0.4190541349525313,1.1299999999999955,-0.12999999999999545,-0.11059123777115736
2016-08-19,33.57,34.75,33.36,34.71,8177149,NTAP,2.4498229043683537,1.3900000000000006,1.1400000000000006,3.3958891867739065
2013-07-10,26.06,26.3,25.77,26.04,1054882,LUK,-0.22988505747127308,0.5300000000000011,-0.019999999999999574,-0.07674597083652945
2016-07-20,81.28,81.6,81.105,81.39,2329981,DHR,0.6305637982195909,0.49499999999999034,0.10999999999999943,0.13533464566929065
2017-09-26,218.74,220.32,218.54,219.81,1404650,FDX,0.2782846715328529,1.7800000000000011,1.0699999999999932,0.489165218981436
2017-06-05,34.7,35.4,34.61,35.17,2085902,ETFC,1.7061885482938213,0.7899999999999991,0.46999999999999886,1.354466858789622
2016-06-01,88.43,89.45,88.13,89.24,7994794,XOM,0.2471354751741169,1.3200000000000074,0.8099999999999881,0.9159787402465092
2016-03-31,38.16,39.07,38.08,39.03,2292068,WRK,2.0392156862745128,0.990000000000002,0.8700000000000045,2.27987421383649
2017-01-31,40.16,40.54,39.88,40.53,2497433,HOLX,0.9715994020926771,0.6599999999999966,0.37000000000000455,0.9213147410358679
2017-07-26,20.265,20.6,20.21,20.34,11232004,KMI,0.44444444444444375,0.39000000000000057,0.07499999999999929,0.37009622501850126
2015-08-25,487.49,489.44,466.25,466.37,5679329,AMZN,0.647430778859227,23.189999999999998,-21.120000000000005,-4.332396561980759
2014-09-23,37.335,37.4075,37.05,37.0825,2462522,ROST,-0.5697814720471874,0.3575000000000017,-0.2524999999999977,-0.676309093344041
2017-04-06,31.11,31.44,30.9,31.4,4053047,HCP,0.8349389852279963,0.5400000000000027,0.28999999999999915,0.9321761491481811
2017-04-10,28.45,28.49,27.58,27.64,27422050,MU,-3.0855539971949475,0.9100000000000001,-0.8099999999999987,-2.8471001757469203
2016-04-28,15.77,16.15,15.75,15.82,15191055,HST,-0.7528230865746501,0.3999999999999986,0.05000000000000071,0.3170577045022239
2017-03-29,183.21,184.47,182.58,183.87,454533,BDX,-0.027185732927350454,1.8899999999999864,0.6599999999999966,0.36024234485017004
2013-03-21,220.32,221.99,218.06,219.51,97158,MTD,-0.8984198645598235,3.930000000000007,-0.8100000000000023,-0.36764705882353044
2014-06-06,21.91,21.91,21.65,21.82,7830991,AMAT,0.18365472910927064,0.26000000000000156,-0.08999999999999986,-0.41077133728890847
2014-09-22,71.48,71.63,70.37,70.515,1903179,CTXS,-1.5703517587939697,1.259999999999991,-0.9650000000000034,-1.3500279798545094
2013-10-10,79.23,80.72,78.96,80.55,670490,GPC,2.912993484093524,1.7600000000000051,1.3199999999999932,1.66603559257856
2013-05-03,179.08,180.12,178.6301,179.44,1003983,SPG,0.792001348087399,1.4899000000000058,0.3599999999999852,0.2010274737547382
2014-05-27,71.87,73.67,71.86,73.56,1944006,EXPE,3.039641406359437,1.8100000000000023,1.6899999999999977,2.351467928203698
2013-02-12,40.44,40.69,40.37,40.49,876110,TEL,0.12363996043522321,0.3200000000000003,0.05000000000000426,0.12363996043522321
2013-05-07,54.808,55.193,54.544,55.126,4332380,MA,0.644478118781141,0.6490000000000009,0.31799999999999784,0.5802072690118192
2014-03-14,162.82,165.58,161.25,165.49,1110152,PRGO,1.6398476845596464,4.3300000000000125,2.670000000000016,1.6398476845596464
2018-02-05,33.62,33.7286,32.47,32.49,2935184,HRL,-3.4472511144130658,1.2586000000000013,-1.1299999999999955,-3.361094586555608
2014-04-24,124,124.16,122.4,122.91,878752,MTB,-0.06504593869420139,1.759999999999991,-1.0900000000000034,-0.879032258064519
2016-12-19,28.43,28.58,28.33,28.54,2125931,JNPR,0.7412636780797771,0.25,0.10999999999999943,0.38691523039043063
2015-02-23,111.03,111.15,110.42,110.93,1598989,NSC,-0.7160118141949317,0.730000000000004,-0.09999999999999432,-0.090065747996032
2015-07-23,51.11,51.34,50.24,50.44,643391,AWK,-1.3687915526007095,1.1000000000000014,-0.6700000000000017,-1.310898063001373
2014-11-14,48,48.13,47.42,47.54,764493,AVY,-1.1436889166146895,0.7100000000000009,-0.46000000000000085,-0.9583333333333351
2017-01-24,23.08,23.52,23.04,23.38,1274477,LUK,2.051505892623304,0.4800000000000004,0.3000000000000007,1.2998266897747
2013-08-21,9.84,9.975,9.72,9.84,18016976,RF,-0.20283975659228778,0.254999999999999,0,0
2015-04-23,49.62,50.2,49.45,50.05,22580151,VZ,0.9683276175105847,0.75,0.4299999999999997,0.8665860540104792
2015-12-31,60.38,60.53,59.58,59.75,538486,AWK,-1.1579818031430982,0.9500000000000028,-0.6300000000000026,-1.0433918516064964
2013-04-15,36.84,37.09,36.11,36.13,8227744,ABT,-2.6932399676811203,0.980000000000004,-0.7100000000000009,-1.92725298588491
2016-05-26,126.36,126.98,125.42,126.61,627532,WLTW,0.11861458168591309,1.5600000000000023,0.25,0.19784742006964232
2014-02-20,16.11,16.14,15.86,15.99,5271683,WU,-0.3738317757009377,0.28000000000000114,-0.11999999999999922,-0.7448789571694551
2014-05-21,21.11,21.31,20.98,21.15,7332836,GLW,0.37968675842429184,0.3299999999999983,0.03999999999999915,0.18948365703457673
2016-01-08,26.5,26.775,26.315,26.35,3200229,CA,-0.1137225170583684,0.4599999999999973,-0.14999999999999858,-0.5660377358490513
2014-06-18,30.49,30.83,30.4,30.8,5617632,CSX,1.116217990807616,0.4299999999999997,0.3100000000000023,1.016726795670719
2014-03-28,28.88,28.95,28.73,28.83,1979601,CMS,-0.10395010395010788,0.21999999999999886,-0.05000000000000071,-0.17313019390581963
2014-10-13,71.68,72.71,70.57,70.64,5204818,TWX,-1.642996379838475,2.1400000000000006,-1.0400000000000063,-1.4508928571428656
2017-09-07,61.59,62.045,61.36,61.86,4037058,OXY,0.38948393378773455,0.6850000000000023,0.269999999999996,0.43838285435946744
2017-07-18,38.15,38.4,37.89,38.25,1115649,FLIR,0.26212319790301813,0.509999999999998,0.10000000000000142,0.26212319790301813
2016-10-11,113.86,114.18,112.59,112.64,837720,PVH,-1.1669737650258825,1.5900000000000034,-1.2199999999999989,-1.0714913051115393
2013-06-07,112.68,114.85,112.65,113.96,1037511,MCK,1.9229049280028543,2.1999999999999886,1.279999999999987,1.1359602413915397
2015-11-18,29.42,29.75,29.19,29.7,2231741,ETFC,1.469080970276733,0.5599999999999987,0.2799999999999976,0.9517335146158993
2018-01-11,76.59,76.9,75.95,76.21,3545893,D,0,0.9500000000000028,-0.38000000000000966,-0.4961483222352914
2013-09-20,210.57,220.02,208.87,209.75,484749,ADS,-0.32314784013686587,11.150000000000006,-0.8199999999999932,-0.389419195516927
2015-04-16,25.01,25.49,24.81,25.06,760563,COTY,0.3604325190228268,0.6799999999999997,0.04999999999999716,0.19992003198719377
2014-04-07,76.52,76.54,75.04,75.55,3863987,COF,-1.4993481095176084,1.5,-0.9699999999999989,-1.2676424464192353
2017-11-13,73.64,75.89,73.32,75.41,1349551,NDAQ,2.501019437270631,2.5700000000000074,1.769999999999996,2.4035850081477403
2014-12-08,42.99,43.28,42.445,42.62,1926099,NTAP,-1.808547402373007,0.8350000000000009,-0.37000000000000455,-0.8606652709932648
2016-06-09,77.39,77.5,76.636,77.16,3784630,CAT,-1.216233516835236,0.8640000000000043,-0.23000000000000398,-0.29719602015764823
2015-03-10,36.95,37.75,36.8301,37.63,1612802,AIV,1.6203078584931176,0.9198999999999984,0.6799999999999997,1.8403247631935036
2017-08-15,52.25,52.365,51.7601,51.89,3015469,MPC,-0.8029057541579081,0.6049000000000007,-0.35999999999999943,-0.6889952153110037
2014-09-03,193.87,194.46,193.12,193.99,246337,ESS,0.47651110996012636,1.3400000000000034,0.12000000000000455,0.061897147573118344
2015-03-26,102.5,103.63,102,103.12,941127,KSU,-0.2514993228864296,1.6299999999999955,0.6200000000000045,0.6048780487804922
2014-02-14,79.41,80.22,78.92,79.37,1389365,STZ,-0.0881168177240599,1.2999999999999972,-0.03999999999999204,-0.05037148973679894
2016-09-12,90.47,93.78,90.47,93.53,435773,ANSS,0.9934132383111993,3.3100000000000023,3.0600000000000023,3.3823366861943214
2016-07-08,29.27,29.87,29.27,29.66,16659407,GM,3.201113430758531,0.6000000000000014,0.39000000000000057,1.332422275367272
2017-05-18,13.62,13.82,13.36,13.71,2467450,NAVI,0.5131964809384185,0.46000000000000085,0.09000000000000163,0.6607929515418622
2017-07-06,104.67,105.13,103.71,103.82,5084808,CVX,-0.7646721468170631,1.4200000000000017,-0.8500000000000085,-0.8120760485334944
2017-07-06,107.86,109.08,107.3,108.05,1174492,ALB,0.027772634697279332,1.7800000000000011,0.18999999999999773,0.17615427405896322
2014-05-15,34.22,34.28,33.28,34.02,19434935,FOXA,-0.7584597432905427,1,-0.19999999999999574,-0.58445353594388
2016-05-03,79.17,79.8,79.0101,79.44,3713613,MDT,0.11342155009452226,0.7899000000000029,0.269999999999996,0.3410382720727498
2016-11-16,98.65,99.12,98.1,98.68,1137495,MCO,-0.6143619699869064,1.0200000000000102,0.030000000000001137,0.030410542321339218
2013-07-26,73.89,74.05,73.19,73.92,1457712,NSC,-0.2025111381125847,0.8599999999999994,0.030000000000001137,0.04060089321965237
2017-09-12,33.4,33.4,32.73,33.24,2915509,WY,-0.270027002700259,0.6700000000000017,-0.1599999999999966,-0.4790419161676545
2016-12-07,82.99,83.75,81.9,83.73,2547629,EW,0.6128334534967617,1.8499999999999943,0.7400000000000091,0.8916736956259901
2017-12-01,83.45,84.81,81.46,83.78,2054497,CMA,0.564157964229983,3.3500000000000085,0.3299999999999983,0.3954463750748931
2014-02-28,27.87,28.06,27.7,27.95,2007146,CBG,0.4672897196261646,0.35999999999999943,0.0799999999999983,0.28704700394689014
2016-03-03,182.05,183.56,180.41,183.22,637845,HUM,0.2846195949644282,3.1500000000000057,1.1699999999999875,0.6426805822576146
2013-12-19,74.26,74.88,73.34,74.07,945299,TSCO,-0.8699143468950825,1.539999999999992,-0.19000000000001194,-0.2558577969297225
2016-08-22,63.33,63.59,62.68,63.29,1192688,ADSK,-0.7059930969563898,0.9100000000000037,-0.03999999999999915,-0.06316121901152558
2017-05-24,58.02,58.46,57.85,58.34,2402214,BAX,0.7251381215469642,0.6099999999999994,0.3200000000000003,0.5515339538090318
2014-08-28,103.83,105.32,103.65,104.88,807211,SRE,0.9043679045603211,1.6699999999999875,1.0499999999999972,1.0112684195319246
2014-09-12,64.55,64.7,63.83,63.89,1996753,K,-1.2366671819446549,0.8700000000000045,-0.6599999999999966,-1.0224632068164161
2013-09-17,30.79,31.04,30.745,30.92,1105170,XL,0.4548408057180005,0.29499999999999815,0.13000000000000256,0.42221500487171987
2014-12-04,30.27,30.58,29.8051,30.38,12558060,KR,3.5799522673031055,0.7748999999999988,0.10999999999999943,0.3633961017509066
2013-04-15,28.64,28.77,28.28,28.29,1758767,CMS,-1.5315001740341152,0.48999999999999844,-0.3500000000000014,-1.22206703910615
2015-09-03,89.76,89.82,87.73,88.15,27048198,FB,-1.9356991878963121,2.089999999999989,-1.6099999999999994,-1.793672014260249
2017-03-08,42.68,42.79,42.51,42.61,9217090,ORCL,0.023474178403751197,0.28000000000000114,-0.07000000000000028,-0.16401124648547397
2015-11-20,118.82,119.83,118.8,119.31,377916,SLG,0.7856056766345725,1.0300000000000011,0.4900000000000091,0.4123884867867439
2014-06-09,49.11,49.73,48.5,49.58,22169826,EBAY,-0.24144869215292664,1.2299999999999969,0.46999999999999886,0.9570352270413335
2017-09-01,29.79,29.87,29.52,29.53,1562382,DRE,-0.6393001345894944,0.3500000000000014,-0.259999999999998,-0.8727760993621955
2017-05-05,45.28,45.58,44.945,45.37,678117,PDCO,0.2651933701657402,0.634999999999998,0.0899999999999963,0.19876325088338406
2013-08-27,41.7,41.98,41.57,41.68,4564480,SO,-0.5250596658711191,0.4099999999999966,-0.020000000000003126,-0.04796163069545114
2016-03-23,27.19,27.2,26.27,26.38,2044286,NTAP,-2.8360957642725584,0.9299999999999997,-0.8100000000000023,-2.979036410445025
2016-08-22,52,52.27,51.11,51.23,5297999,ZTS,-2.493338408831371,1.1600000000000037,-0.7700000000000031,-1.4807692307692366
2015-07-14,71.72,72.95,71.4,72.29,1138420,AKAM,0.8650760429747517,1.5499999999999972,0.5700000000000074,0.7947573898494247
2018-02-01,187.67,190.25,185.94,189.17,927590,CMI,0.6223404255319083,4.310000000000002,1.5,0.7992753237065062
2014-09-11,33.46,33.515,33.08,33.45,4838894,COG,-1.1524822695035475,0.4350000000000023,-0.00999999999999801,-0.029886431560065777
2014-03-11,60.01,60.0299,58.45,58.67,1038639,RHT,-1.4115274743740487,1.579899999999995,-1.3399999999999963,-2.2329611731378045
2014-05-19,24.12,24.13,23.27,23.34,8432725,NEM,-2.7094622759483062,0.8599999999999994,-0.7800000000000011,-3.233830845771149
2014-09-05,72.06,73.07,71.82,72.97,309556,MAA,1.3613001805806417,1.25,0.9099999999999966,1.2628365251179523
2013-12-30,43.5,43.91,43.485,43.9,2445666,TXN,0.5266773528738192,0.42499999999999716,0.3999999999999986,0.9195402298850541
2014-12-19,58.9,59.18,58.61,58.86,1533882,EXR,-0.15267175572519662,0.5700000000000003,-0.03999999999999915,-0.06791171477079651
2015-12-03,51.91,52.198,50.622,50.768,4525515,ICE,-2.011194750048256,1.5760000000000005,-1.141999999999996,-2.1999614717780696
2017-08-09,213.82,216,213.09,214.76,250714,HII,0.3551401869158836,2.9099999999999966,0.9399999999999977,0.4396221120568692
2015-05-29,118.42,118.6,117.19,117.81,575478,LLL,-0.33838084764401616,1.4099999999999966,-0.6099999999999994,-0.5151156899172432
2015-08-04,62.47,62.74,62.06,62.54,559457,CBOE,0.3047313552526026,0.6799999999999997,0.07000000000000028,0.11205378581719272
2014-03-26,32.27,32.33,31.635,31.69,8995438,FCX,-1.2157107231920106,0.6949999999999967,-0.5800000000000018,-1.797334986055165
2014-02-07,63.6,64.62,63.43,64.6,1310496,MSI,1.8927444794952615,1.1900000000000048,0.9999999999999929,1.5723270440251462
2013-05-22,66.28,66.55,64.21,64.41,1945071,CTXS,-2.9531414795841613,2.3400000000000034,-1.8700000000000045,-2.821363910681962
2014-01-07,52,52.5,51.78,52.1,1032019,AME,0.42405551272166314,0.7199999999999989,0.10000000000000142,0.19230769230769504
2015-10-26,64.76,65.1,64.035,65.05,1605727,EIX,0.774593338497289,1.0649999999999977,0.28999999999999204,0.447807288449648
2017-02-09,37,37.36,36.88,37.32,2149441,PGR,0.94671355152827,0.4799999999999969,0.3200000000000003,0.8648648648648656
2013-06-10,24.885,25.11,24.755,25.095,565236,CNC,0.9656004828002351,0.3550000000000004,0.2099999999999973,0.8438818565400735
2013-05-09,69.9,70.08,69.37,69.48,3658964,TGT,-0.4584527220630275,0.7099999999999937,-0.4200000000000017,-0.6008583690987148
2017-01-20,44.11,44.78,44.06,44.76,1108592,AIV,1.6348773841961828,0.7199999999999989,0.6499999999999986,1.4735887553842635
2014-08-28,113.76,114.71,113.562,114.39,692977,ECL,0.2717391304347846,1.1479999999999961,0.6299999999999955,0.5537974683544264
2015-07-14,83.53,84.68,83.52,84.46,3797675,CAT,0.980392156862737,1.1600000000000108,0.9299999999999926,1.1133724410391388
2015-11-24,30.57,31.155,30.41,30.95,2904870,DISCA,0.7815043959622221,0.745000000000001,0.379999999999999,1.2430487405953516
2013-04-15,58.04,58.65,55.25,55.56,1397195,ILMN,-3.941908713692948,3.3999999999999986,-2.479999999999997,-4.272915230875253
2017-10-05,24.39,24.57,24.15,24.54,34758948,GE,0.24509803921568107,0.4200000000000017,0.14999999999999858,0.6150061500614948
2015-07-09,45.2533,45.2933,44.465,44.48,1955544,MNST,-0.2690582959641358,0.8282999999999987,-0.7733000000000061,-1.7088256547036482
2015-04-10,40.8,40.88,40.6,40.86,2086215,BK,0.04897159647403531,0.28000000000000114,0.060000000000002274,0.14705882352941735
2016-12-15,18.21,18.49,18.02,18.37,14944454,KEY,1.267916207276739,0.46999999999999886,0.16000000000000014,0.8786381109280622
2014-10-07,36.87,37.03,36.34,36.37,3885791,HIG,-1.622937516905603,0.6899999999999977,-0.5,-1.356116083536751
2015-03-25,31.38,31.51,30.83,30.92,1175374,SYF,-2.3064770932069414,0.6800000000000033,-0.4599999999999973,-1.4659018483110176
2015-09-24,24.12,24.32,23.75,23.93,3420770,KIM,-1.2381345439537792,0.5700000000000003,-0.19000000000000128,-0.787728026534002
2014-08-19,40.5,40.75,40.25,40.66,2027596,CTL,0.5937654626422436,0.5,0.1599999999999966,0.3950617283950533
2013-04-24,25.79,26.05,25.53,25.76,4019836,TXT,0.15552099533438063,0.5199999999999996,-0.029999999999997584,-0.11632415664985492
2014-04-08,27.55,27.56,27.26,27.45,1967560,IRM,-0.14550745725718134,0.29999999999999716,-0.10000000000000142,-0.3629764065335805
2014-11-28,46.0784,46.5,45.6667,46.3137,1516452,LEN,0.8108190469556633,0.8333000000000013,0.23529999999999518,0.5106514115073335
2017-12-12,33.43,33.65,33.14,33.14,1859897,NOV,-0.4505857614899327,0.509999999999998,-0.28999999999999915,-0.867484295542923
2014-11-07,90,90.63,89.5,89.94,1073185,SPGI,-0.055561729081005845,1.1299999999999955,-0.060000000000002274,-0.06666666666666919
2013-07-16,75.03,75.33,73.7075,74.5,2716855,PNC,-0.7460698108180153,1.6225000000000023,-0.5300000000000011,-0.7063841130214595
2015-07-31,49.28,49.37,48.38,48.46,2683328,NLSN,-1.2229922543823917,0.9899999999999949,-0.8200000000000003,-1.6639610389610395
2013-08-23,172.66,172.73,170.74,171.65,386190,RL,-0.4119285216987746,1.9899999999999807,-1.009999999999991,-0.5849646704505913
2017-09-27,1831.53,1834.77,1814.11,1818.99,440970,PCLN,-0.3795347003154609,20.660000000000082,-12.539999999999964,-0.6846734697220337
2015-07-23,41.41,43.326,41.17,42.95,4687075,RRC,3.7439613526570152,2.155999999999999,1.5400000000000063,3.7189084762134903
2017-10-13,40.87,41.39,39.66,40.74,2306591,EVHC,-2.1848739495798237,1.730000000000004,-0.12999999999999545,-0.31808172253485556
2016-01-28,9.34,9.55,8.84,9.17,20994430,MRO,4.8,0.7100000000000009,-0.16999999999999993,-1.8201284796573867
2017-10-23,109.13,109.2799,107.95,109.12,949206,HSY,0.09172628875436482,1.329899999999995,-0.009999999999990905,-0.009163383121039958
2014-06-27,76.65,79,76.65,78.95,1872887,EXPE,2.519153356706918,2.3499999999999943,2.299999999999997,3.0006523157208047
2016-03-07,41.31,42.23,40.9,42.13,6961033,AAL,1.2010569300984866,1.3299999999999983,0.8200000000000003,1.984991527475188
2013-06-12,35.69,35.8,34.66,34.76,2680931,LNC,-1.7246253887475245,1.1400000000000006,-0.9299999999999997,-2.6057719249089373
2015-04-23,167.62,168.66,166.26,167.78,228516,AYI,0.1791258657750247,2.4000000000000057,0.1599999999999966,0.09545400310225306
2013-06-26,14.47,14.59,14.445,14.47,4741524,IPG,1.0474860335195557,0.14499999999999957,0,0
2016-01-20,61.54,63.54,61.29,63.03,9043776,AXP,0.6226053639846753,2.25,1.490000000000002,2.4211894702632466
2013-05-20,38.73,38.96,38.64,38.79,689313,PDCO,0.2843846949327803,0.3200000000000003,0.060000000000002274,0.15491866769946366
2013-04-26,54.39,54.5,53.02,53.84,2193338,ANDV,-1.31964809384164,1.4799999999999969,-0.5499999999999972,-1.0112152969295776
2015-10-29,57.92,58.55,57.68,58.41,2129010,KMX,0.9331259720062194,0.8699999999999974,0.4899999999999949,0.8459944751381127
2014-03-19,53.69,54.15,53.27,53.58,2527425,XLNX,-0.204879865896814,0.8799999999999955,-0.10999999999999943,-0.204879865896814
2016-09-27,114.38,114.67,112.37,112.54,254919,ARE,-1.115894912573584,2.299999999999997,-1.8399999999999892,-1.6086728449029457
2016-03-10,71.25,71.73,69.84,70.7,3966222,LOW,-0.21171489061396118,1.8900000000000006,-0.5499999999999972,-0.7719298245613996
2016-06-21,86.05,86.4,85.54,85.86,446555,AIZ,0.12827988338192353,0.8599999999999994,-0.18999999999999773,-0.22080185938407637
2014-07-22,40.575,40.99,39.35,39.99,3140082,CNC,5.8216459380788645,1.6400000000000006,-0.5850000000000009,-1.4417744916820723
2016-03-28,49.05,49.05,48.32,48.5,1935792,FAST,-0.817995910020447,0.7299999999999969,-0.5499999999999972,-1.121304791029556
2016-02-22,182.9998,183.9998,181.1332,183.8365,748305,ISRG,0.9462795667749481,2.8666000000000054,0.8367000000000075,0.4572136144411128
2014-11-11,22.83,22.87,22.66,22.76,3130680,HST,0,0.21000000000000085,-0.06999999999999673,-0.30661410424878116
2013-07-11,46.26,46.3267,45.7267,45.92,822621,TMK,0.4374453193350894,0.6000000000000014,-0.3399999999999963,-0.7349762213575364
2015-12-07,46.18,46.2,43.91,44.32,3073381,CMA,-4.420961828768594,2.2900000000000063,-1.8599999999999994,-4.027717626678214
2016-07-26,79.48,80.15,79.08,79.66,2614577,HCA,-0.050188205771651506,1.0700000000000074,0.1799999999999926,0.2264720684448825
2016-05-25,41.33,41.585,40.815,41.29,719581,GRMN,0.38901045465596057,0.7700000000000031,-0.03999999999999915,-0.09678199854826795
2013-03-25,47.48,48.61,46.66,47.02,3426288,DLTR,0.38428693424423505,1.9500000000000028,-0.45999999999999375,-0.9688289806234074
2017-01-10,35.94,36.02,35.72,35.73,889553,UDR,-0.8876560332871021,0.30000000000000426,-0.21000000000000085,-0.5843071786310542
2016-10-10,41.59,41.72,41.43,41.55,475333,L,0.6296924194720224,0.28999999999999915,-0.04000000000000625,-0.09617696561674982
2013-05-29,31.5,31.8,31.26,31.59,1660310,NDAQ,0.38131553860820144,0.5399999999999991,0.08999999999999986,0.28571428571428525
2017-01-03,110.39,110.96,110,110.83,2739627,UTX,1.1038131727786842,0.9599999999999937,0.4399999999999977,0.3985868285170738
2017-06-16,34.59,34.6,33.925,34.29,16193240,GM,-0.89595375722544,0.6750000000000043,-0.30000000000000426,-0.867302688638347
2013-03-22,120.66,121.4,120.48,121.18,5170900,CVX,0.6980222702343388,0.9200000000000017,0.5200000000000102,0.43096303663186664
2013-03-11,61.3928,62.7157,60.7342,62.5528,118272126,AAPL,1.424582726650688,1.981499999999997,1.1599999999999966,1.88947238112612
2013-11-21,49.34,49.69,49.23,49.42,2738878,GIS,0.36555645816409366,0.46000000000000085,0.0799999999999983,0.16214025131738607
2018-01-03,139.36,139.76,137.93,139.21,855166,PVH,0.17269914370008568,1.829999999999984,-0.15000000000000568,-0.10763490241102588
2014-04-14,72.05,72.38,71.63,72.07,2119596,DUK,0.32015590200444005,0.75,0.01999999999999602,0.027758501040938268
2017-12-14,158.35,158.405,155.14,155.25,397073,IDXX,-1.8647281921618135,3.265000000000015,-3.0999999999999943,-1.9576886643511173
2016-03-10,40.92,41.16,40.63,41.01,3162143,CMS,0.26894865525672235,0.529999999999994,0.0899999999999963,0.219941348973598
